priority1,priority2,type,package_name,field_name,method_name,startline,endline,label,s1,s2,s3,s4,addr,_package,_class,_method,rank_score,rank_score0,rank_score1,rank_score2,rank_score3,rank_score4,rank_score5,rank_score6,rank_score7,rank_score8,rank_score9,rank_score10,s4_rank0,s4_rank1,s4_rank2,s4_rank3,s4_rank4,s4_rank5,s4_rank6,s4_rank7,s4_rank8,s4_rank9,s4_rank10
M,V,EI_EXPOSE_REP,com.helger.as2lib.processor.receiver.net.AS2MDNReceiverHandler,m_aReceiverModule,getModule()Lcom/helger/as2lib/processor/receiver/AS2MDNReceiverModule;,126,126,0,0.0,1.0,1.0,1.0000000000000002,EI,com.helger.as2lib.processor.receiver.net,com.helger.as2lib.processor.receiver.net.AS2MDNReceiverHandler,com.helger.as2lib.processor.receiver.net.AS2MDNReceiverHandler.getModule,0.25669267909429144,0.21334015806970036,0.2220106622746186,0.23068116647953682,0.239351670684455,0.24802217488937323,0.25669267909429144,0.26536318329920966,0.2740336875041278,0.28270419170904604,0.2913746959139643,0.3000452001188825,0.21334015806970041,0.22201066227461866,0.23068116647953688,0.23935167068445506,0.24802217488937328,0.2566926790942915,0.2653631832992097,0.2740336875041279,0.2827041917090461,0.29137469591396437,0.3000452001188826
M,V,EI_EXPOSE_REP,com.helger.as2lib.processor.resender.ResendItem,m_aMsg,getMessage()Lcom/helger/as2lib/message/IMessage;,99,99,0,0.0,1.0,1.0000000000000002,1.0000000000000002,EI,com.helger.as2lib.processor.resender,com.helger.as2lib.processor.resender.ResendItem,com.helger.as2lib.processor.resender.ResendItem.getMessage,0.12278801488232834,0.002229046958589261,0.026340840543337078,0.05045263412808489,0.07456442771283271,0.09867622129758052,0.12278801488232834,0.14689980846707615,0.17101160205182397,0.1951233956365718,0.21923518922131963,0.24334698280606742,0.0022290469585892615,0.026340840543337084,0.05045263412808491,0.07456442771283273,0.09867622129758055,0.12278801488232836,0.14689980846707618,0.171011602051824,0.19512339563657186,0.21923518922131968,0.24334698280606748
L,D,REC_CATCH_EXCEPTION,com.helger.as2lib.processor.storage.MessageFileModule,NO_FIELD,handle(Ljava/lang/String;Lcom/helger/as2lib/message/IMessage;Ljava/util/Map;)V,105,105,1,0.0,1.0,0.9999999999999998,1.0,REC,com.helger.as2lib.processor.storage,com.helger.as2lib.processor.storage.MessageFileModule,com.helger.as2lib.processor.storage.MessageFileModule.handle,0.36167690377121725,0.4800068247363671,0.4563408405433371,0.43267485635030717,0.4090088721572771,0.3853428879642472,0.36167690377121725,0.33801091957818724,0.31434493538515734,0.2906789511921273,0.2670129669990974,0.24334698280606742,0.4800068247363671,0.4563408405433371,0.43267485635030717,0.4090088721572771,0.3853428879642472,0.36167690377121725,0.33801091957818724,0.31434493538515734,0.2906789511921273,0.2670129669990974,0.24334698280606742
M,V,EI_EXPOSE_REP,com.helger.as2lib.client.AS2ClientSettings,m_aReceiverCert,getReceiverCertificate()Ljava/security/cert/X509Certificate;,387,387,0,0.0,1.0,1.0,1.0000000000000002,EI,com.helger.as2lib.client,com.helger.as2lib.client.AS2ClientSettings,com.helger.as2lib.client.AS2ClientSettings.getReceiverCertificate,0.0922860138849405,0.002229046958589261,0.02024044034385951,0.03825183372912976,0.056263227114399995,0.07427462049967026,0.0922860138849405,0.11029740727021073,0.12830880065548098,0.14632019404075125,0.16433158742602147,0.18234298081129174,0.0022290469585892615,0.020240440343859512,0.03825183372912977,0.05626322711440001,0.07427462049967028,0.09228601388494051,0.11029740727021076,0.128308800655481,0.14632019404075128,0.1643315874260215,0.18234298081129177
M,V,EI_EXPOSE_REP,com.helger.as2lib.client.AS2ClientSettings,m_aCustomHeaders,customHeaders()Lcom/helger/commons/http/HttpHeaderMap;,855,855,0,0.0,1.0,0.9899885353246648,1.0000000000000002,EI,com.helger.as2lib.client,com.helger.as2lib.client.AS2ClientSettings,com.helger.as2lib.client.AS2ClientSettings.customHeaders,0.0922860138849405,0.002229046958589261,0.02024044034385951,0.03825183372912976,0.056263227114399995,0.07427462049967026,0.0922860138849405,0.11029740727021073,0.12830880065548098,0.14632019404075125,0.16433158742602147,0.18234298081129174,0.0022290469585892615,0.020240440343859512,0.03825183372912977,0.05626322711440001,0.07427462049967028,0.09228601388494051,0.11029740727021076,0.128308800655481,0.14632019404075128,0.1643315874260215,0.18234298081129177
M,V,EI_EXPOSE_REP,com.helger.as2lib.client.AS2ClientSettings,m_aKeyStoreBytes,getKeyStoreBytes()[B,171,171,0,0.0,1.0,1.0,1.0000000000000002,EI,com.helger.as2lib.client,com.helger.as2lib.client.AS2ClientSettings,com.helger.as2lib.client.AS2ClientSettings.getKeyStoreBytes,0.0922860138849405,0.002229046958589261,0.02024044034385951,0.03825183372912976,0.056263227114399995,0.07427462049967026,0.0922860138849405,0.11029740727021073,0.12830880065548098,0.14632019404075125,0.16433158742602147,0.18234298081129174,0.0022290469585892615,0.020240440343859512,0.03825183372912977,0.05626322711440001,0.07427462049967028,0.09228601388494051,0.11029740727021076,0.128308800655481,0.14632019404075128,0.1643315874260215,0.18234298081129177
L,B,NM_CONFUSING,com.helger.as2lib.client.AS2ClientSettings,NO_FIELD,getAsyncMDNUrl()Ljava/lang/String;,634,634,0,0.0,1.0,1.0,1.0000000000000002,Nm,com.helger.as2lib.client,com.helger.as2lib.client.AS2ClientSettings,com.helger.as2lib.client.AS2ClientSettings.getAsyncMDNUrl,0.0922860138849405,0.002229046958589261,0.02024044034385951,0.03825183372912976,0.056263227114399995,0.07427462049967026,0.0922860138849405,0.11029740727021073,0.12830880065548098,0.14632019404075125,0.16433158742602147,0.18234298081129174,0.0022290469585892615,0.020240440343859512,0.03825183372912977,0.05626322711440001,0.07427462049967028,0.09228601388494051,0.11029740727021076,0.128308800655481,0.14632019404075128,0.1643315874260215,0.18234298081129177
M,V,EI_EXPOSE_REP2,com.helger.as2lib.client.AS2ClientSettings,m_aReceiverCert,setReceiverCertificate(Ljava/security/cert/X509Certificate;)Lcom/helger/as2lib/client/AS2ClientSettings;,402,402,0,0.0,1.0,1.0000000000000002,1.0,EI2,com.helger.as2lib.client,com.helger.as2lib.client.AS2ClientSettings,com.helger.as2lib.client.AS2ClientSettings.setReceiverCertificate,0.0922860138849405,0.002229046958589261,0.02024044034385951,0.03825183372912976,0.056263227114399995,0.07427462049967026,0.0922860138849405,0.11029740727021073,0.12830880065548098,0.14632019404075125,0.16433158742602147,0.18234298081129174,0.002229046958589261,0.02024044034385951,0.03825183372912976,0.056263227114399995,0.07427462049967026,0.0922860138849405,0.11029740727021073,0.12830880065548098,0.14632019404075125,0.16433158742602147,0.18234298081129174
M,V,EI_EXPOSE_REP2,com.helger.as2lib.client.AS2ClientSettings,m_aKeyStoreBytes,setKeyStore(Lcom/helger/security/keystore/IKeyStoreType;[BLjava/lang/String;)Lcom/helger/as2lib/client/AS2ClientSettings;,236,236,0,0.0,1.0,1.0000000000000002,1.0,EI2,com.helger.as2lib.client,com.helger.as2lib.client.AS2ClientSettings,com.helger.as2lib.client.AS2ClientSettings.setKeyStore,0.0922860138849405,0.002229046958589261,0.02024044034385951,0.03825183372912976,0.056263227114399995,0.07427462049967026,0.0922860138849405,0.11029740727021073,0.12830880065548098,0.14632019404075125,0.16433158742602147,0.18234298081129174,0.002229046958589261,0.02024044034385951,0.03825183372912976,0.056263227114399995,0.07427462049967026,0.0922860138849405,0.11029740727021073,0.12830880065548098,0.14632019404075125,0.16433158742602147,0.18234298081129174
H,D,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,com.helger.as2lib.processor.sender.AS2SenderModule,NO_FIELD,receiveSyncMDN(Lcom/helger/as2lib/message/AS2Message;Lcom/helger/as2lib/util/http/AS2HttpClient;Lcom/helger/as2lib/crypto/MIC;Lcom/helger/as2lib/util/dump/IHTTPIncomingDumper;Lcom/helger/as2lib/util/AS2ResourceHelper;)V,777,777,0,0.0,1.0,1.0,1.0,RCN,com.helger.as2lib.processor.sender,com.helger.as2lib.processor.sender.AS2SenderModule,com.helger.as2lib.processor.sender.AS2SenderModule.receiveSyncMDN,0.3291351890519713,0.4800068247363671,0.44983249759948796,0.4196581704626087,0.3894838433257296,0.3593095161888505,0.3291351890519713,0.2989608619150922,0.26878653477821307,0.23861220764133384,0.2084378805044547,0.17826355336757554,0.4800068247363671,0.44983249759948796,0.4196581704626087,0.3894838433257296,0.3593095161888505,0.3291351890519713,0.2989608619150922,0.26878653477821307,0.23861220764133384,0.2084378805044547,0.17826355336757554
M,V,EI_EXPOSE_REP,com.helger.as2lib.crypto.MIC,m_aMICBytes,micBytes()[B,78,78,0,0.0,1.0,1.0,1.0000000000000002,EI,com.helger.as2lib.crypto,com.helger.as2lib.crypto.MIC,com.helger.as2lib.crypto.MIC.micBytes,0.08408772354680816,0.002229046958589261,0.01860078227623304,0.03497251759387682,0.051344252911520595,0.06771598822916437,0.08408772354680816,0.10045945886445193,0.1168311941820957,0.1332029294997395,0.14957466481738327,0.16594640013502704,0.0022290469585892615,0.018600782276233043,0.034972517593876824,0.05134425291152061,0.06771598822916439,0.08408772354680817,0.10045945886445196,0.11683119418209573,0.13320292949973953,0.1495746648173833,0.16594640013502707
M,V,EI_EXPOSE_REP2,com.helger.as2lib.crypto.MIC,m_aMICBytes,<init>([BLcom/helger/as2lib/crypto/ECryptoAlgorithmSign;)V,68,68,0,0.0,1.0,1.0000000000000002,1.0,EI2,com.helger.as2lib.crypto,com.helger.as2lib.crypto.MIC,com.helger.as2lib.crypto.MIC.<init>,0.08408772354680816,0.002229046958589261,0.01860078227623304,0.03497251759387682,0.051344252911520595,0.06771598822916437,0.08408772354680816,0.10045945886445193,0.1168311941820957,0.1332029294997395,0.14957466481738327,0.16594640013502704,0.002229046958589261,0.01860078227623304,0.03497251759387682,0.051344252911520595,0.06771598822916437,0.08408772354680816,0.10045945886445193,0.1168311941820957,0.1332029294997395,0.14957466481738327,0.16594640013502704
H,C,NP_NULL_ON_SOME_PATH,com.helger.as2lib.util.AS2Helper,NO_FIELD,parseMDN(Lcom/helger/as2lib/message/IMessage;Ljava/security/cert/X509Certificate;ZLjava/util/function/Consumer;Lcom/helger/as2lib/util/AS2ResourceHelper;)V,436,436,0,0.0,1.0,1.0,1.0,NP,com.helger.as2lib.util,com.helger.as2lib.util.AS2Helper,com.helger.as2lib.util.AS2Helper.parseMDN,0.12335380754243445,0.16001364947273408,0.15268168108667415,0.14534971270061425,0.1380177443145543,0.1306857759284944,0.12335380754243445,0.11602183915637453,0.10868987077031461,0.10135790238425467,0.09402593399819474,0.08669396561213483,0.16001364947273408,0.15268168108667415,0.14534971270061425,0.1380177443145543,0.1306857759284944,0.12335380754243445,0.11602183915637453,0.10868987077031461,0.10135790238425467,0.09402593399819474,0.08669396561213483
M,V,EI_EXPOSE_REP,com.helger.as2lib.client.AS2ClientResponse,m_aMDN,getMDN()Lcom/helger/as2lib/message/IMessageMDN;,155,155,0,0.0,1.0,1.0,1.0000000000000002,EI,com.helger.as2lib.client,com.helger.as2lib.client.AS2ClientResponse,com.helger.as2lib.client.AS2ClientResponse.getMDN,0.037688444669489514,0.002229046958589261,0.009320926500769312,0.01641280604294936,0.023504685585129415,0.030596565127309464,0.037688444669489514,0.04478032421166957,0.05187220375384961,0.058964083296029667,0.06605596283820972,0.07314784238038977,0.0022290469585892615,0.009320926500769313,0.016412806042949365,0.02350468558512942,0.03059656512730947,0.03768844466948952,0.044780324211669574,0.05187220375384963,0.05896408329602968,0.06605596283820973,0.07314784238038978
M,V,EI_EXPOSE_REP,com.helger.as2lib.client.AS2ClientResponse,m_aThrowable,getException()Ljava/lang/Throwable;,122,122,0,0.0,1.0,1.0,1.0000000000000002,EI,com.helger.as2lib.client,com.helger.as2lib.client.AS2ClientResponse,com.helger.as2lib.client.AS2ClientResponse.getException,0.037688444669489514,0.002229046958589261,0.009320926500769312,0.01641280604294936,0.023504685585129415,0.030596565127309464,0.037688444669489514,0.04478032421166957,0.05187220375384961,0.058964083296029667,0.06605596283820972,0.07314784238038977,0.0022290469585892615,0.009320926500769313,0.016412806042949365,0.02350468558512942,0.03059656512730947,0.03768844466948952,0.044780324211669574,0.05187220375384963,0.05896408329602968,0.06605596283820973,0.07314784238038978
M,V,EI_EXPOSE_REP,com.helger.as2lib.client.AS2ClientResponse,m_aMDNVerificationCertificate,getMDNVerificationCertificate()Ljava/security/cert/X509Certificate;,199,199,0,0.0,1.0,1.0,1.0000000000000002,EI,com.helger.as2lib.client,com.helger.as2lib.client.AS2ClientResponse,com.helger.as2lib.client.AS2ClientResponse.getMDNVerificationCertificate,0.037688444669489514,0.002229046958589261,0.009320926500769312,0.01641280604294936,0.023504685585129415,0.030596565127309464,0.037688444669489514,0.04478032421166957,0.05187220375384961,0.058964083296029667,0.06605596283820972,0.07314784238038977,0.0022290469585892615,0.009320926500769313,0.016412806042949365,0.02350468558512942,0.03059656512730947,0.03768844466948952,0.044780324211669574,0.05187220375384963,0.05896408329602968,0.06605596283820973,0.07314784238038978
M,V,EI_EXPOSE_REP2,com.helger.as2lib.client.AS2ClientResponse,m_aMDN,setMDN(Lcom/helger/as2lib/message/IMessageMDN;)V,134,134,0,0.0,1.0,1.0,1.0,EI2,com.helger.as2lib.client,com.helger.as2lib.client.AS2ClientResponse,com.helger.as2lib.client.AS2ClientResponse.setMDN,0.037688444669489514,0.002229046958589261,0.009320926500769312,0.01641280604294936,0.023504685585129415,0.030596565127309464,0.037688444669489514,0.04478032421166957,0.05187220375384961,0.058964083296029667,0.06605596283820972,0.07314784238038977,0.002229046958589261,0.009320926500769312,0.01641280604294936,0.023504685585129415,0.030596565127309464,0.037688444669489514,0.04478032421166957,0.05187220375384961,0.058964083296029667,0.06605596283820972,0.07314784238038977
M,V,EI_EXPOSE_REP2,com.helger.as2lib.client.AS2ClientResponse,m_aThrowable,setException(Ljava/lang/Throwable;)V,101,101,0,0.0,1.0,1.0,1.0,EI2,com.helger.as2lib.client,com.helger.as2lib.client.AS2ClientResponse,com.helger.as2lib.client.AS2ClientResponse.setException,0.037688444669489514,0.002229046958589261,0.009320926500769312,0.01641280604294936,0.023504685585129415,0.030596565127309464,0.037688444669489514,0.04478032421166957,0.05187220375384961,0.058964083296029667,0.06605596283820972,0.07314784238038977,0.002229046958589261,0.009320926500769312,0.01641280604294936,0.023504685585129415,0.030596565127309464,0.037688444669489514,0.04478032421166957,0.05187220375384961,0.058964083296029667,0.06605596283820972,0.07314784238038977
M,V,EI_EXPOSE_REP2,com.helger.as2lib.client.AS2ClientResponse,m_aMDNVerificationCertificate,setMDNVerificationCertificate(Ljava/security/cert/X509Certificate;)V,210,210,0,0.0,1.0,1.0000000000000002,1.0,EI2,com.helger.as2lib.client,com.helger.as2lib.client.AS2ClientResponse,com.helger.as2lib.client.AS2ClientResponse.setMDNVerificationCertificate,0.037688444669489514,0.002229046958589261,0.009320926500769312,0.01641280604294936,0.023504685585129415,0.030596565127309464,0.037688444669489514,0.04478032421166957,0.05187220375384961,0.058964083296029667,0.06605596283820972,0.07314784238038977,0.002229046958589261,0.009320926500769312,0.01641280604294936,0.023504685585129415,0.030596565127309464,0.037688444669489514,0.04478032421166957,0.05187220375384961,0.058964083296029667,0.06605596283820972,0.07314784238038977
M,B,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION,com.helger.as2lib.processor.sender.AS2SenderModule,NO_FIELD,calculateAndStoreMIC(Lcom/helger/as2lib/message/AS2Message;)Lcom/helger/as2lib/crypto/MIC;,335,372,0,0.0,0.0,0.4571942358304984,0.3971647161473289,THROWS,com.helger.as2lib.processor.sender,com.helger.as2lib.processor.sender.AS2SenderModule,com.helger.as2lib.processor.sender.AS2SenderModule.calculateAndStoreMIC,0.09024630016308241,0.002229046958589261,0.019832497599487894,0.03743594824038653,0.055039398881285145,0.07264284952218379,0.09024630016308241,0.10784975080398103,0.12545320144487968,0.1430566520857783,0.16066010272667694,0.17826355336757554,0.0008852988025871706,0.007876768279593192,0.014868237756599212,0.021859707233605228,0.028851176710611253,0.03584264618761727,0.04283411566462328,0.04982558514162931,0.05681705461863533,0.06380852409564135,0.07079999357264735
M,B,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION,com.helger.as2lib.processor.sender.AS2SenderModule,NO_FIELD,secure(Lcom/helger/as2lib/message/IMessage;Lcom/helger/mail/cte/EContentTransferEncoding;)Ljavax/mail/internet/MimeBodyPart;,502,590,0,0.0,0.0,0.4704688900572411,0.30636344439549884,THROWS,com.helger.as2lib.processor.sender,com.helger.as2lib.processor.sender.AS2SenderModule,com.helger.as2lib.processor.sender.AS2SenderModule.secure,0.09024630016308241,0.002229046958589261,0.019832497599487894,0.03743594824038653,0.055039398881285145,0.07264284952218379,0.09024630016308241,0.10784975080398103,0.12545320144487968,0.1430566520857783,0.16066010272667694,0.17826355336757554,0.0006828985039527169,0.006075952275544574,0.01146900604713643,0.016862059818728282,0.022255113590320143,0.027648167361911995,0.03304122113350385,0.03843427490509571,0.043827328676687566,0.04922038244827942,0.05461343621987127
M,B,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION,com.helger.as2lib.processor.sender.AS2SenderModule,NO_FIELD,secureMimeBodyPart(Ljavax/mail/internet/MimeBodyPart;Lcom/helger/mail/cte/EContentTransferEncoding;Lcom/helger/as2lib/crypto/ECompressionType;ZLjava/util/function/Consumer;Lcom/helger/as2lib/crypto/ECryptoAlgorithmSign;Ljava/security/cert/X509Certificate;Ljava/security/PrivateKey;ZZLcom/helger/as2lib/crypto/ECryptoAlgorithmCrypt;Ljava/security/cert/X509Certificate;)Ljavax/mail/internet/MimeBodyPart;,429,496,1,0.0,0.0,0.3536173558109519,0.2868895648379612,THROWS,com.helger.as2lib.processor.sender,com.helger.as2lib.processor.sender.AS2SenderModule,com.helger.as2lib.processor.sender.AS2SenderModule.secureMimeBodyPart,0.3291351890519713,0.4800068247363671,0.44983249759948796,0.4196581704626087,0.3894838433257296,0.3593095161888505,0.3291351890519713,0.2989608619150922,0.26878653477821307,0.23861220764133384,0.2084378805044547,0.17826355336757554,0.13770894906786785,0.12905224948629032,0.12039554990471275,0.11173885032313521,0.10308215074155769,0.09442545115998013,0.08576875157840261,0.07711205199682507,0.0684553524152475,0.05979865283366996,0.05114195325209242
M,B,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION,com.helger.as2lib.util.AS2Helper,NO_FIELD,parseMDN(Lcom/helger/as2lib/message/IMessage;Ljava/security/cert/X509Certificate;ZLjava/util/function/Consumer;Lcom/helger/as2lib/util/AS2ResourceHelper;)V,381,458,0,0.0,0.0,0.4095250976900871,0.30285570956248303,THROWS,com.helger.as2lib.util,com.helger.as2lib.util.AS2Helper,com.helger.as2lib.util.AS2Helper.parseMDN,0.12335380754243445,0.16001364947273408,0.15268168108667415,0.14534971270061425,0.1380177443145543,0.1306857759284944,0.12335380754243445,0.11602183915637453,0.10868987077031461,0.10135790238425467,0.09402593399819474,0.08669396561213483,0.04846104735074732,0.04624051886269745,0.04401999037464758,0.0417994618865977,0.03957893339854784,0.03735840491049796,0.03513787642244808,0.03291734793439822,0.03069681944634834,0.028476290958298466,0.026255762470248595
