priority1,priority2,type,package_name,field_name,method_name,startline,endline,label,s1,s2,s3,s4,addr,_package,_class,_method,rank_score,rank_score0,rank_score1,rank_score2,rank_score3,rank_score4,rank_score5,rank_score6,rank_score7,rank_score8,rank_score9,rank_score10,s4_rank0,s4_rank1,s4_rank2,s4_rank3,s4_rank4,s4_rank5,s4_rank6,s4_rank7,s4_rank8,s4_rank9,s4_rank10
M,V,EI_EXPOSE_REP,org.apache.jmeld.tools.ant.DirectoryScanner,dirsIncluded,getIncludedDirectories()Ljava/util/List;,1255,1255,0,0.0,1.0,1.0000000000000002,1.0000000000000002,EI,org.apache.jmeld.tools.ant,org.apache.jmeld.tools.ant.DirectoryScanner,org.apache.jmeld.tools.ant.DirectoryScanner.getIncludedDirectories,0.011134479772361747,0.0013918099715452183,0.0033403439317085245,0.005288877891871831,0.007237411852035135,0.009185945812198443,0.011134479772361747,0.013083013732525052,0.015031547692688359,0.016980081652851666,0.01892861561301497,0.020877149573178277,0.0013918099715452186,0.0033403439317085254,0.005288877891871832,0.007237411852035137,0.009185945812198445,0.011134479772361748,0.013083013732525055,0.015031547692688363,0.01698008165285167,0.018928615613014975,0.02087714957317828
M,V,EI_EXPOSE_REP,org.apache.jmeld.tools.ant.DirectoryScanner,filesIncluded,getIncludedFiles()Ljava/util/List;,1177,1177,0,0.0,1.0,1.0000000000000002,1.0000000000000002,EI,org.apache.jmeld.tools.ant,org.apache.jmeld.tools.ant.DirectoryScanner,org.apache.jmeld.tools.ant.DirectoryScanner.getIncludedFiles,0.011134479772361747,0.0013918099715452183,0.0033403439317085245,0.005288877891871831,0.007237411852035135,0.009185945812198443,0.011134479772361747,0.013083013732525052,0.015031547692688359,0.016980081652851666,0.01892861561301497,0.020877149573178277,0.0013918099715452186,0.0033403439317085254,0.005288877891871832,0.007237411852035137,0.009185945812198445,0.011134479772361748,0.013083013732525055,0.015031547692688363,0.01698008165285167,0.018928615613014975,0.02087714957317828
M,V,EI_EXPOSE_REP,org.apache.jmeld.tools.ant.DirectoryScanner,dirsNotIncluded,getNotIncludedDirectories()Ljava/util/List;,1286,1286,0,0.0,1.0,1.0000000000000002,1.0000000000000002,EI,org.apache.jmeld.tools.ant,org.apache.jmeld.tools.ant.DirectoryScanner,org.apache.jmeld.tools.ant.DirectoryScanner.getNotIncludedDirectories,0.011134479772361747,0.0013918099715452183,0.0033403439317085245,0.005288877891871831,0.007237411852035135,0.009185945812198443,0.011134479772361747,0.013083013732525052,0.015031547692688359,0.016980081652851666,0.01892861561301497,0.020877149573178277,0.0013918099715452186,0.0033403439317085254,0.005288877891871832,0.007237411852035137,0.009185945812198445,0.011134479772361748,0.013083013732525055,0.015031547692688363,0.01698008165285167,0.018928615613014975,0.02087714957317828
M,V,EI_EXPOSE_REP2,org.apache.jmeld.tools.ant.DirectoryScanner,selectors,setSelectors([Lorg/apache/jmeld/tools/ant/types/selectors/FileSelector;)V,618,618,0,0.0,1.0,0.8768428745775958,1.0,EI2,org.apache.jmeld.tools.ant,org.apache.jmeld.tools.ant.DirectoryScanner,org.apache.jmeld.tools.ant.DirectoryScanner.setSelectors,0.011134479772361747,0.0013918099715452183,0.0033403439317085245,0.005288877891871831,0.007237411852035135,0.009185945812198443,0.011134479772361747,0.013083013732525052,0.015031547692688359,0.016980081652851666,0.01892861561301497,0.020877149573178277,0.0013918099715452183,0.0033403439317085245,0.005288877891871831,0.007237411852035135,0.009185945812198443,0.011134479772361747,0.013083013732525052,0.015031547692688359,0.016980081652851666,0.01892861561301497,0.020877149573178277
L,D,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org.jmeld.ui.VersionControlFolderDiffPanel,revisionComboBox,init()V,47,47,0,0.0,1.0,1.0,1.0000000000000002,UwF,org.jmeld.ui,org.jmeld.ui.VersionControlFolderDiffPanel,org.jmeld.ui.VersionControlFolderDiffPanel.init,0.02479976883972925,0.03379726999051507,0.031997769760357904,0.030198269530200744,0.028398769300043578,0.026599269069886414,0.02479976883972925,0.023000268609572088,0.021200768379414925,0.019401268149257755,0.01760176791910059,0.01580226768894343,0.03379726999051508,0.03199776976035791,0.03019826953020075,0.028398769300043585,0.02659926906988642,0.024799768839729258,0.02300026860957209,0.02120076837941493,0.019401268149257758,0.017601767919100595,0.015802267688943432
M,V,EI_EXPOSE_REP,org.jmeld.ui.VersionControlFolderDiffPanel,revisionComboBox,getRevisionComboBox()Ljavax/swing/JComboBox;,36,36,0,0.0,1.0,0.7795658919996115,1.0000000000000002,EI,org.jmeld.ui,org.jmeld.ui.VersionControlFolderDiffPanel,org.jmeld.ui.VersionControlFolderDiffPanel.getRevisionComboBox,0.008117637617823192,0.00043300754670295684,0.001969933560927004,0.003506859575151051,0.0050437855893750985,0.006580711603599146,0.008117637617823192,0.00965456363204724,0.011191489646271287,0.012728415660495335,0.014265341674719382,0.01580226768894343,0.00043300754670295695,0.0019699335609270046,0.003506859575151052,0.005043785589375099,0.006580711603599148,0.008117637617823194,0.009654563632047242,0.011191489646271289,0.012728415660495339,0.014265341674719385,0.015802267688943432
L,D,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org.jmeld.ui.VersionControlFolderDiffPanel,revisionComboBox,initActions()V,55,55,0,0.0,1.0,1.0,0.9999999999999998,UwF,org.jmeld.ui,org.jmeld.ui.VersionControlFolderDiffPanel,org.jmeld.ui.VersionControlFolderDiffPanel.initActions,0.02479976883972925,0.03379726999051507,0.031997769760357904,0.030198269530200744,0.028398769300043578,0.026599269069886414,0.02479976883972925,0.023000268609572088,0.021200768379414925,0.019401268149257755,0.01760176791910059,0.01580226768894343,0.033797269990515064,0.0319977697603579,0.030198269530200737,0.02839876930004357,0.026599269069886407,0.024799768839729244,0.023000268609572085,0.02120076837941492,0.01940126814925775,0.017601767919100588,0.015802267688943425
M,V,EI_EXPOSE_REP,org.jmeld.ui.JMeldPanel,tabbedPane,getTabbedPane()Lcom/jidesoft/swing/JideTabbedPane;,90,90,0,0.0,1.0,0.8790200301200525,1.0000000000000002,EI,org.jmeld.ui,org.jmeld.ui.JMeldPanel,org.jmeld.ui.JMeldPanel.getTabbedPane,0.007670419398738092,0.0013918099715452183,0.0026475318569837932,0.003903253742422368,0.005158975627860943,0.006414697513299518,0.007670419398738092,0.008926141284176667,0.010181863169615241,0.011437585055053818,0.012693306940492392,0.013949028825930966,0.0013918099715452186,0.0026475318569837937,0.003903253742422369,0.0051589756278609435,0.00641469751329952,0.007670419398738094,0.008926141284176669,0.010181863169615243,0.01143758505505382,0.012693306940492395,0.01394902882593097
M,V,EI_EXPOSE_REP2,org.jmeld.util.file.cmd.RemoveFileCmd,diffNode,<init>(Lorg/jmeld/util/node/JMDiffNode;Lorg/jmeld/util/node/FileNode;)V,18,18,0,0.0,1.0,1.0,1.0,EI2,org.jmeld.util.file.cmd,org.jmeld.util.file.cmd.RemoveFileCmd,org.jmeld.util.file.cmd.RemoveFileCmd.<init>,0.00835085982927131,0.0027836199430904367,0.0038970679203266115,0.005010515897562786,0.00612396387479896,0.007237411852035135,0.00835085982927131,0.009464307806507484,0.01057775578374366,0.011691203760979834,0.01280465173821601,0.013918099715452183,0.0027836199430904367,0.0038970679203266115,0.005010515897562786,0.00612396387479896,0.007237411852035135,0.00835085982927131,0.009464307806507484,0.01057775578374366,0.011691203760979834,0.01280465173821601,0.013918099715452183
M,V,EI_EXPOSE_REP2,org.jmeld.util.file.cmd.RemoveFileCmd,fileNode,<init>(Lorg/jmeld/util/node/JMDiffNode;Lorg/jmeld/util/node/FileNode;)V,19,19,0,0.0,1.0,1.0,1.0,EI2,org.jmeld.util.file.cmd,org.jmeld.util.file.cmd.RemoveFileCmd,org.jmeld.util.file.cmd.RemoveFileCmd.<init>,0.00835085982927131,0.0027836199430904367,0.0038970679203266115,0.005010515897562786,0.00612396387479896,0.007237411852035135,0.00835085982927131,0.009464307806507484,0.01057775578374366,0.011691203760979834,0.01280465173821601,0.013918099715452183,0.0027836199430904367,0.0038970679203266115,0.005010515897562786,0.00612396387479896,0.007237411852035135,0.00835085982927131,0.009464307806507484,0.01057775578374366,0.011691203760979834,0.01280465173821601,0.013918099715452183
M,V,MS_EXPOSE_REP,org.apache.jmeld.tools.ant.util.FileUtils,PRIMARY_INSTANCE,getFileUtils()Lorg/apache/jmeld/tools/ant/util/FileUtils;,122,122,0,0.0,1.0,0.8717589862077267,1.0000000000000002,MS,org.apache.jmeld.tools.ant.util,org.apache.jmeld.tools.ant.util.FileUtils,org.apache.jmeld.tools.ant.util.FileUtils.getFileUtils,0.0062631448719534825,0.0013918099715452183,0.002366076951626871,0.0033403439317085237,0.004314610911790177,0.00528887789187183,0.0062631448719534825,0.007237411852035135,0.008211678832116787,0.009185945812198441,0.010160212792280094,0.011134479772361747,0.0013918099715452186,0.0023660769516268714,0.0033403439317085245,0.004314610911790178,0.005288877891871831,0.006263144871953484,0.007237411852035137,0.008211678832116789,0.009185945812198443,0.010160212792280096,0.011134479772361748
H,I,DM_DEFAULT_ENCODING,org.apache.jmeld.tools.ant.util.FileUtils,NO_FIELD,textEquals(Ljava/io/File;Ljava/io/File;)Z,611,611,0,0.0,0.0,0.7922707558476306,0.9390348206998994,Dm,org.apache.jmeld.tools.ant.util,org.apache.jmeld.tools.ant.util.FileUtils,org.apache.jmeld.tools.ant.util.FileUtils.textEquals,0.006959049857726092,0.0027836199430904367,0.003618705926017568,0.0044537919089446985,0.00528887789187183,0.00612396387479896,0.006959049857726092,0.007794135840653223,0.008629221823580353,0.009464307806507484,0.010299393789434617,0.011134479772361747,0.0026139160541565924,0.0033980908704035703,0.004182265686650547,0.004966440502897526,0.005750615319144503,0.006534790135391481,0.007318964951638459,0.008103139767885436,0.008887314584132413,0.009671489400379393,0.01045566421662637
L,P,SIC_INNER_SHOULD_BE_STATIC_ANON,org.jmeld.ui.BufferDiffPanel,levensteinGraphTable,buildLevenstheinTable()Ljavax/swing/JComponent;,369,369,0,0.0,0.0,0.1676790700677083,0.18329638183600744,SIC,org.jmeld.ui,org.jmeld.ui.BufferDiffPanel,org.jmeld.ui.BufferDiffPanel.buildLevenstheinTable,0.0775020668500812,0.10139180997154522,0.09661386134725242,0.09183591272295961,0.0870579640986668,0.082280015474374,0.0775020668500812,0.0727241182257884,0.06794616960149559,0.06316822097720279,0.058390272352909986,0.053612323728617184,0.018584751915588258,0.01770897122015706,0.016833190524725858,0.015957409829294656,0.015081629133863456,0.014205848438432258,0.01333006774300106,0.012454287047569857,0.011578506352138657,0.010702725656707457,0.009826944961276257
M,V,EI_EXPOSE_REP,org.jmeld.util.node.JMDiffNode,children,getChildren()Ljava/util/List;,121,121,0,0.0,1.0,1.0000000000000002,1.0000000000000002,EI,org.jmeld.util.node,org.jmeld.util.node.JMDiffNode,org.jmeld.util.node.JMDiffNode.getChildren,0.005567239886180873,0.0013918099715452183,0.0022268959544723497,0.00306198193739948,0.003897067920326611,0.004732153903253743,0.005567239886180873,0.006402325869108004,0.007237411852035135,0.008072497834962267,0.008907583817889397,0.009742669800816528,0.0013918099715452186,0.00222689595447235,0.003061981937399481,0.003897067920326612,0.004732153903253744,0.005567239886180874,0.0064023258691080056,0.007237411852035137,0.008072497834962269,0.008907583817889399,0.00974266980081653
M,V,EI_EXPOSE_REP,org.jmeld.util.node.JMDiffNode,revision,getRevision()Lorg/jmeld/diff/JMRevision;,306,306,0,0.0,1.0,0.8790200301200525,1.0000000000000002,EI,org.jmeld.util.node,org.jmeld.util.node.JMDiffNode,org.jmeld.util.node.JMDiffNode.getRevision,0.005567239886180873,0.0013918099715452183,0.0022268959544723497,0.00306198193739948,0.003897067920326611,0.004732153903253743,0.005567239886180873,0.006402325869108004,0.007237411852035135,0.008072497834962267,0.008907583817889397,0.009742669800816528,0.0013918099715452186,0.00222689595447235,0.003061981937399481,0.003897067920326612,0.004732153903253744,0.005567239886180874,0.0064023258691080056,0.007237411852035137,0.008072497834962269,0.008907583817889399,0.00974266980081653
M,V,EI_EXPOSE_REP,org.jmeld.util.node.JMDiffNode,parent,getParent()Lorg/jmeld/util/node/JMDiffNode;,151,151,0,0.0,1.0,1.0000000000000002,1.0000000000000002,EI,org.jmeld.util.node,org.jmeld.util.node.JMDiffNode,org.jmeld.util.node.JMDiffNode.getParent,0.005567239886180873,0.0013918099715452183,0.0022268959544723497,0.00306198193739948,0.003897067920326611,0.004732153903253743,0.005567239886180873,0.006402325869108004,0.007237411852035135,0.008072497834962267,0.008907583817889397,0.009742669800816528,0.0013918099715452186,0.00222689595447235,0.003061981937399481,0.003897067920326612,0.004732153903253744,0.005567239886180874,0.0064023258691080056,0.007237411852035137,0.008072497834962269,0.008907583817889399,0.00974266980081653
M,V,EI_EXPOSE_REP,org.jmeld.diff.JMRevision,deltaList,getDeltas()Ljava/util/List;,57,57,0,0.0,1.0,0.8790200301200525,1.0000000000000002,EI,org.jmeld.diff,org.jmeld.diff.JMRevision,org.jmeld.diff.JMRevision.getDeltas,0.005567239886180873,0.0013918099715452183,0.0022268959544723497,0.00306198193739948,0.003897067920326611,0.004732153903253743,0.005567239886180873,0.006402325869108004,0.007237411852035135,0.008072497834962267,0.008907583817889397,0.009742669800816528,0.0013918099715452186,0.00222689595447235,0.003061981937399481,0.003897067920326612,0.004732153903253744,0.005567239886180874,0.0064023258691080056,0.007237411852035137,0.008072497834962269,0.008907583817889399,0.00974266980081653
M,V,EI_EXPOSE_REP2,org.jmeld.diff.JMRevision,orgArray,update([Ljava/lang/Object;[Ljava/lang/Object;)V,62,62,0,0.0,1.0,0.8768428745775958,1.0,EI2,org.jmeld.diff,org.jmeld.diff.JMRevision,org.jmeld.diff.JMRevision.update,0.0062631448719534825,0.0027836199430904367,0.003479524928863046,0.004175429914635655,0.004871334900408264,0.005567239886180873,0.0062631448719534825,0.006959049857726092,0.007654954843498701,0.00835085982927131,0.00904676481504392,0.009742669800816528,0.0027836199430904367,0.003479524928863046,0.004175429914635655,0.004871334900408264,0.005567239886180873,0.0062631448719534825,0.006959049857726092,0.007654954843498701,0.00835085982927131,0.00904676481504392,0.009742669800816528
M,V,EI_EXPOSE_REP2,org.jmeld.diff.JMRevision,orgArray,<init>([Ljava/lang/Object;[Ljava/lang/Object;)V,36,36,0,0.0,1.0,0.8768428745775958,1.0,EI2,org.jmeld.diff,org.jmeld.diff.JMRevision,org.jmeld.diff.JMRevision.<init>,0.0062631448719534825,0.0027836199430904367,0.003479524928863046,0.004175429914635655,0.004871334900408264,0.005567239886180873,0.0062631448719534825,0.006959049857726092,0.007654954843498701,0.00835085982927131,0.00904676481504392,0.009742669800816528,0.0027836199430904367,0.003479524928863046,0.004175429914635655,0.004871334900408264,0.005567239886180873,0.0062631448719534825,0.006959049857726092,0.007654954843498701,0.00835085982927131,0.00904676481504392,0.009742669800816528
M,V,EI_EXPOSE_REP2,org.jmeld.diff.JMRevision,revArray,update([Ljava/lang/Object;[Ljava/lang/Object;)V,63,63,0,0.0,1.0,0.8768428745775958,1.0,EI2,org.jmeld.diff,org.jmeld.diff.JMRevision,org.jmeld.diff.JMRevision.update,0.0062631448719534825,0.0027836199430904367,0.003479524928863046,0.004175429914635655,0.004871334900408264,0.005567239886180873,0.0062631448719534825,0.006959049857726092,0.007654954843498701,0.00835085982927131,0.00904676481504392,0.009742669800816528,0.0027836199430904367,0.003479524928863046,0.004175429914635655,0.004871334900408264,0.005567239886180873,0.0062631448719534825,0.006959049857726092,0.007654954843498701,0.00835085982927131,0.00904676481504392,0.009742669800816528
M,V,EI_EXPOSE_REP2,org.jmeld.diff.JMRevision,revArray,<init>([Ljava/lang/Object;[Ljava/lang/Object;)V,37,37,0,0.0,1.0,0.8768428745775958,1.0,EI2,org.jmeld.diff,org.jmeld.diff.JMRevision,org.jmeld.diff.JMRevision.<init>,0.0062631448719534825,0.0027836199430904367,0.003479524928863046,0.004175429914635655,0.004871334900408264,0.005567239886180873,0.0062631448719534825,0.006959049857726092,0.007654954843498701,0.00835085982927131,0.00904676481504392,0.009742669800816528,0.0027836199430904367,0.003479524928863046,0.004175429914635655,0.004871334900408264,0.005567239886180873,0.0062631448719534825,0.006959049857726092,0.007654954843498701,0.00835085982927131,0.00904676481504392,0.009742669800816528
L,D,REC_CATCH_EXCEPTION,org.jmeld.ui.action.MeldAction,NO_FIELD,initMethods()V,55,55,0,0.0,1.0,1.0,1.0000000000000002,REC,org.jmeld.ui.action,org.jmeld.ui.action.MeldAction,org.jmeld.ui.action.MeldAction.initMethods,0.0057837436595323515,0.0027836199430904367,0.00338364468637882,0.0039836694296672024,0.004583694172955586,0.005183718916243969,0.0057837436595323515,0.006383768402820735,0.006983793146109117,0.007583817889397501,0.008183842632685885,0.008783867375974266,0.002783619943090437,0.003383644686378821,0.003983669429667203,0.004583694172955587,0.00518371891624397,0.005783743659532352,0.006383768402820737,0.006983793146109119,0.007583817889397502,0.008183842632685887,0.008783867375974268
M,V,EI_EXPOSE_REP,org.jdesktop.swingworker.SwingWorker,propertyChangeSupport,getPropertyChangeSupport()Ljava/beans/PropertyChangeSupport;,677,677,0,0.0,1.0,0.8790200301200525,1.0000000000000002,EI,org.jdesktop.swingworker,org.jdesktop.swingworker.SwingWorker,org.jdesktop.swingworker.SwingWorker.getPropertyChangeSupport,0.004871334900408264,0.0013918099715452183,0.0020877149573178275,0.0027836199430904367,0.0034795249288630454,0.004175429914635655,0.004871334900408264,0.0055672398861808725,0.0062631448719534825,0.006959049857726092,0.007654954843498702,0.00835085982927131,0.0013918099715452186,0.002087714957317828,0.002783619943090437,0.0034795249288630463,0.004175429914635656,0.004871334900408265,0.005567239886180873,0.006263144871953484,0.006959049857726093,0.0076549548434987034,0.008350859829271312
M,V,EI_EXPOSE_REP2,org.jmeld.ui.ScrollSynchronizer,diffPanel,<init>(Lorg/jmeld/ui/BufferDiffPanel;Lorg/jmeld/ui/FilePanel;Lorg/jmeld/ui/FilePanel;)V,43,43,0,0.0,1.0,0.9999999999999998,1.0,EI2,org.jmeld.ui,org.jmeld.ui.ScrollSynchronizer,org.jmeld.ui.ScrollSynchronizer.<init>,0.0062631448719534825,0.004175429914635655,0.004592972906099221,0.005010515897562786,0.005428058889026351,0.005845601880489917,0.0062631448719534825,0.006680687863417047,0.007098230854880613,0.007515773846344179,0.007933316837807744,0.00835085982927131,0.004175429914635655,0.004592972906099221,0.005010515897562786,0.005428058889026351,0.005845601880489917,0.0062631448719534825,0.006680687863417047,0.007098230854880613,0.007515773846344179,0.007933316837807744,0.00835085982927131
M,V,EI_EXPOSE_REP2,org.jmeld.ui.ScrollSynchronizer,filePanelRight,<init>(Lorg/jmeld/ui/BufferDiffPanel;Lorg/jmeld/ui/FilePanel;Lorg/jmeld/ui/FilePanel;)V,45,45,0,0.0,1.0,0.8768428745775958,1.0,EI2,org.jmeld.ui,org.jmeld.ui.ScrollSynchronizer,org.jmeld.ui.ScrollSynchronizer.<init>,0.0062631448719534825,0.004175429914635655,0.004592972906099221,0.005010515897562786,0.005428058889026351,0.005845601880489917,0.0062631448719534825,0.006680687863417047,0.007098230854880613,0.007515773846344179,0.007933316837807744,0.00835085982927131,0.004175429914635655,0.004592972906099221,0.005010515897562786,0.005428058889026351,0.005845601880489917,0.0062631448719534825,0.006680687863417047,0.007098230854880613,0.007515773846344179,0.007933316837807744,0.00835085982927131
M,V,EI_EXPOSE_REP2,org.jmeld.ui.ScrollSynchronizer,filePanelLeft,<init>(Lorg/jmeld/ui/BufferDiffPanel;Lorg/jmeld/ui/FilePanel;Lorg/jmeld/ui/FilePanel;)V,44,44,0,0.0,1.0,0.8768428745775958,1.0,EI2,org.jmeld.ui,org.jmeld.ui.ScrollSynchronizer,org.jmeld.ui.ScrollSynchronizer.<init>,0.0062631448719534825,0.004175429914635655,0.004592972906099221,0.005010515897562786,0.005428058889026351,0.005845601880489917,0.0062631448719534825,0.006680687863417047,0.007098230854880613,0.007515773846344179,0.007933316837807744,0.00835085982927131,0.004175429914635655,0.004592972906099221,0.005010515897562786,0.005428058889026351,0.005845601880489917,0.0062631448719534825,0.006680687863417047,0.007098230854880613,0.007515773846344179,0.007933316837807744,0.00835085982927131
L,D,DLS_DEAD_LOCAL_STORE,org.jmeld.ui.ScrollSynchronizer,NO_FIELD,getCurrentLineCenter(Lorg/jmeld/ui/FilePanel;)I,213,213,0,0.0,0.0,0.6825833118609012,0.8772426930018717,DLS,org.jmeld.ui,org.jmeld.ui.ScrollSynchronizer,org.jmeld.ui.ScrollSynchronizer.getCurrentLineCenter,0.004871334900408264,0.0013918099715452183,0.0020877149573178275,0.0027836199430904367,0.0034795249288630454,0.004175429914635655,0.004871334900408264,0.0055672398861808725,0.0062631448719534825,0.006959049857726092,0.007654954843498702,0.00835085982927131,0.0012209551275851858,0.0018314326913777786,0.0024419102551703716,0.003052387818962964,0.0036628653827555572,0.00427334294654815,0.004883820510340742,0.0054942980741333365,0.006104775637925929,0.006715253201718523,0.0073257307655111145
M,D,DLS_DEAD_LOCAL_STORE,org.jmeld.ui.diffbar.DiffScrollComponent,NO_FIELD,paintComponent(Ljava/awt/Graphics;)V,194,194,0,0.0,1.0,1.0,1.0000000000000002,DLS,org.jmeld.ui.diffbar,org.jmeld.ui.diffbar.DiffScrollComponent,org.jmeld.ui.diffbar.DiffScrollComponent.paintComponent,0.005103303228999134,0.0030619819373994806,0.0034702461957194118,0.003878510454039342,0.004286774712359272,0.004695038970679204,0.005103303228999134,0.005511567487319065,0.005919831745638995,0.006328096003958926,0.006736360262278857,0.007144624520598788,0.0030619819373994815,0.0034702461957194126,0.003878510454039343,0.004286774712359273,0.004695038970679205,0.005103303228999135,0.0055115674873190655,0.005919831745638997,0.006328096003958928,0.006736360262278859,0.007144624520598789
L,D,BC_UNCONFIRMED_CAST,org.jmeld.ui.diffbar.DiffScrollComponent,NO_FIELD,paintComponent(Ljava/awt/Graphics;)V,186,186,0,0.0,1.0,1.0000000000000002,1.0000000000000002,BC,org.jmeld.ui.diffbar,org.jmeld.ui.diffbar.DiffScrollComponent,org.jmeld.ui.diffbar.DiffScrollComponent.paintComponent,0.005103303228999134,0.0030619819373994806,0.0034702461957194118,0.003878510454039342,0.004286774712359272,0.004695038970679204,0.005103303228999134,0.005511567487319065,0.005919831745638995,0.006328096003958926,0.006736360262278857,0.007144624520598788,0.0030619819373994815,0.0034702461957194126,0.003878510454039343,0.004286774712359273,0.004695038970679205,0.005103303228999135,0.0055115674873190655,0.005919831745638997,0.006328096003958928,0.006736360262278859,0.007144624520598789
L,V,MC_OVERRIDABLE_METHOD_CALL_IN_CONSTRUCTOR,org.jmeld.ui.diffbar.DiffScrollComponent,NO_FIELD,<init>(Lorg/jmeld/ui/BufferDiffPanel;II)V,62,62,0,0.0,1.0,1.0,1.0000000000000002,MC,org.jmeld.ui.diffbar,org.jmeld.ui.diffbar.DiffScrollComponent,org.jmeld.ui.diffbar.DiffScrollComponent.<init>,0.005613633551899047,0.0040826425831993075,0.004388840776939256,0.004695038970679204,0.005001237164419151,0.0053074353581591,0.005613633551899047,0.005919831745638995,0.006226029939378944,0.006532228133118892,0.006838426326858839,0.007144624520598788,0.004082642583199308,0.004388840776939257,0.004695038970679205,0.005001237164419152,0.005307435358159101,0.005613633551899048,0.005919831745638997,0.006226029939378945,0.006532228133118894,0.006838426326858841,0.007144624520598789
M,V,EI_EXPOSE_REP2,org.jmeld.ui.diffbar.DiffScrollComponent,diffPanel,<init>(Lorg/jmeld/ui/BufferDiffPanel;II)V,58,58,0,0.0,1.0,0.9999999999999998,1.0,EI2,org.jmeld.ui.diffbar,org.jmeld.ui.diffbar.DiffScrollComponent,org.jmeld.ui.diffbar.DiffScrollComponent.<init>,0.005613633551899047,0.0040826425831993075,0.004388840776939256,0.004695038970679204,0.005001237164419151,0.0053074353581591,0.005613633551899047,0.005919831745638995,0.006226029939378944,0.006532228133118892,0.006838426326858839,0.007144624520598788,0.0040826425831993075,0.004388840776939256,0.004695038970679204,0.005001237164419151,0.0053074353581591,0.005613633551899047,0.005919831745638995,0.006226029939378944,0.006532228133118892,0.006838426326858839,0.007144624520598788
L,V,MC_OVERRIDABLE_METHOD_CALL_IN_CONSTRUCTOR,org.jmeld.ui.diffbar.DiffScrollComponent,NO_FIELD,<init>(Lorg/jmeld/ui/BufferDiffPanel;II)V,67,67,0,0.0,1.0,1.0000000000000002,1.0,MC,org.jmeld.ui.diffbar,org.jmeld.ui.diffbar.DiffScrollComponent,org.jmeld.ui.diffbar.DiffScrollComponent.<init>,0.005613633551899047,0.0040826425831993075,0.004388840776939256,0.004695038970679204,0.005001237164419151,0.0053074353581591,0.005613633551899047,0.005919831745638995,0.006226029939378944,0.006532228133118892,0.006838426326858839,0.007144624520598788,0.0040826425831993075,0.004388840776939256,0.004695038970679204,0.005001237164419151,0.0053074353581591,0.005613633551899047,0.005919831745638995,0.006226029939378944,0.006532228133118892,0.006838426326858839,0.007144624520598788
L,V,MC_OVERRIDABLE_METHOD_CALL_IN_CONSTRUCTOR,org.jmeld.ui.diffbar.DiffScrollComponent,NO_FIELD,<init>(Lorg/jmeld/ui/BufferDiffPanel;II)V,69,69,0,0.0,1.0,1.0,0.9999999999999998,MC,org.jmeld.ui.diffbar,org.jmeld.ui.diffbar.DiffScrollComponent,org.jmeld.ui.diffbar.DiffScrollComponent.<init>,0.005613633551899047,0.0040826425831993075,0.004388840776939256,0.004695038970679204,0.005001237164419151,0.0053074353581591,0.005613633551899047,0.005919831745638995,0.006226029939378944,0.006532228133118892,0.006838426326858839,0.007144624520598788,0.004082642583199307,0.004388840776939255,0.004695038970679203,0.0050012371644191506,0.005307435358159099,0.005613633551899046,0.005919831745638994,0.006226029939378942,0.00653222813311889,0.006838426326858838,0.007144624520598786
M,D,DLS_DEAD_LOCAL_STORE,org.jmeld.ui.diffbar.DiffScrollComponent,NO_FIELD,paintComponent(Ljava/awt/Graphics;)V,192,192,0,0.0,1.0,1.0,0.9999999999999998,DLS,org.jmeld.ui.diffbar,org.jmeld.ui.diffbar.DiffScrollComponent,org.jmeld.ui.diffbar.DiffScrollComponent.paintComponent,0.005103303228999134,0.0030619819373994806,0.0034702461957194118,0.003878510454039342,0.004286774712359272,0.004695038970679204,0.005103303228999134,0.005511567487319065,0.005919831745638995,0.006328096003958926,0.006736360262278857,0.007144624520598788,0.0030619819373994797,0.003470246195719411,0.0038785104540393412,0.0042867747123592715,0.004695038970679203,0.005103303228999133,0.005511567487319064,0.005919831745638994,0.006328096003958924,0.006736360262278855,0.007144624520598786
M,V,EI_EXPOSE_REP,org.jmeld.ui.text.AbstractBufferDocument,document,getDocument()Ljavax/swing/text/PlainDocument;,85,85,0,0.0,1.0,0.8790200301200525,1.0000000000000002,EI,org.jmeld.ui.text,org.jmeld.ui.text.AbstractBufferDocument,org.jmeld.ui.text.AbstractBufferDocument.getDocument,0.004175429914635655,0.0013918099715452183,0.0019485339601633058,0.002505257948781393,0.00306198193739948,0.0036187059260175676,0.004175429914635655,0.004732153903253742,0.00528887789187183,0.005845601880489917,0.006402325869108005,0.006959049857726092,0.0013918099715452186,0.0019485339601633062,0.0025052579487813936,0.003061981937399481,0.0036187059260175685,0.004175429914635656,0.004732153903253743,0.005288877891871831,0.005845601880489918,0.006402325869108006,0.006959049857726093
